utc_hour,path_group,split,rain,past_rain_12h,past_rain_24h,last_rain_lag_h,issue_hour,issue_weekday,issue_month,week_block,target_hour_h1,target_weekday_h1,target_month_h1,target_hour_h2,target_weekday_h2,target_month_h2,target_hour_h3,target_weekday_h3,target_month_h3,target_hour_h6,target_weekday_h6,target_month_h6,signed_residual_h1,signed_residual_h2,signed_residual_h3,signed_residual_h6,absolute_residual_h1,absolute_residual_h2,absolute_residual_h3,absolute_residual_h6
2025-04-25 04:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,4,4,4,2025-16,5,4,4,6,4,4,7,4,4,10,4,4,-9.562420000000003,-6.660209999999999,-24.484688,245.5855,9.562420000000003,6.660209999999999,24.484688,245.5855
2025-04-25 05:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,5,4,4,2025-16,6,4,4,7,4,4,8,4,4,11,4,4,4.059288000000002,-19.474055999999997,7.318300000000001,189.51649999999995,4.059288000000002,19.474055999999997,7.318300000000001,189.51649999999995
2025-04-25 06:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,6,4,4,2025-16,7,4,4,8,4,4,9,4,4,12,4,4,-15.672885999999998,5.387954999999998,62.599320000000006,237.13339999999994,15.672885999999998,5.387954999999998,62.599320000000006,237.13339999999994
2025-04-25 07:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,7,4,4,2025-16,8,4,4,9,4,4,10,4,4,13,4,4,7.166924000000002,68.019905,191.95288,-70.16319999999996,7.166924000000002,68.019905,191.95288,70.16319999999996
2025-04-25 08:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,8,4,4,2025-16,9,4,4,10,4,4,11,4,4,14,4,4,51.125113999999996,176.76172000000003,135.51099999999997,-24.545529999999985,51.125113999999996,176.76172000000003,135.51099999999997,24.545529999999985
2025-04-25 09:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,9,4,4,2025-16,10,4,4,11,4,4,12,4,4,15,4,4,-17.711360000000013,-7.154300000000035,315.4181000000001,-94.0311999999999,17.711360000000013,7.154300000000035,315.4181000000001,94.0311999999999
2025-04-25 10:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,10,4,4,2025-16,11,4,4,12,4,4,13,4,4,16,4,4,-8.77419999999995,325.11300000000006,-134.54680000000008,-148.3152,8.77419999999995,325.11300000000006,134.54680000000008,148.3152
2025-04-25 11:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,11,4,4,2025-16,12,4,4,13,4,4,14,4,4,17,4,4,298.5552,-145.4007999999999,-234.56050000000005,-42.0299,298.5552,145.4007999999999,234.56050000000005,42.0299
2025-04-25 12:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,12,4,4,2025-16,13,4,4,14,4,4,15,4,4,18,4,4,-153.27829999999994,-141.70389999999998,-21.080099999999902,169.5440000000001,153.27829999999994,141.70389999999998,21.080099999999902,169.5440000000001
2025-04-25 13:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,13,4,4,2025-16,14,4,4,15,4,4,16,4,4,19,4,4,-43.642600000000016,68.62300000000005,61.822400000000016,425.44139999999993,43.642600000000016,68.62300000000005,61.822400000000016,425.44139999999993
2025-04-25 14:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,14,4,4,2025-16,15,4,4,16,4,4,17,4,4,20,4,4,111.05610000000001,124.72185999999999,79.21090000000004,300.9634000000001,111.05610000000001,124.72185999999999,79.21090000000004,300.9634000000001
2025-04-25 15:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,15,4,4,2025-16,16,4,4,17,4,4,18,4,4,21,4,4,110.81050000000005,139.93849999999998,154.90730000000008,420.7503999999999,110.81050000000005,139.93849999999998,154.90730000000008,420.7503999999999
2025-04-25 16:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,16,4,4,2025-16,17,4,4,18,4,4,19,4,4,22,4,4,119.40930000000003,164.98849999999993,280.0245,338.6018999999999,119.40930000000003,164.98849999999993,280.0245,338.6018999999999
2025-04-25 17:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,17,4,4,2025-16,18,4,4,19,4,4,20,4,4,23,4,4,-49.621000000000095,60.748800000000074,224.63020000000006,34.14200000000005,49.621000000000095,60.748800000000074,224.63020000000006,34.14200000000005
2025-04-25 18:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,18,4,4,2025-16,19,4,4,20,4,4,21,4,4,0,5,4,0.9816000000000713,67.3755000000001,492.92910000000006,-93.77269999999999,0.9816000000000713,67.3755000000001,492.92910000000006,93.77269999999999
2025-04-26 07:00:00+00:00,recovery,final_eval,0.0,5.599999999999999,5.599999999999999,1,7,5,4,2025-16,8,5,4,9,5,4,10,5,4,13,5,4,7.151209999999999,11.551720000000003,-2.0474900000000105,-290.4523999999999,7.151209999999999,11.551720000000003,2.0474900000000105,290.4523999999999
2025-04-26 08:00:00+00:00,recovery,final_eval,0.0,5.499999999999999,5.599999999999999,2,8,5,4,2025-16,9,5,4,10,5,4,11,5,4,14,5,4,-0.5989600000000053,-25.28773000000001,-151.96384,9.168499999999995,0.5989600000000053,25.28773000000001,151.96384,9.168499999999995
2025-04-26 09:00:00+00:00,recovery,final_eval,0.0,5.3999999999999995,5.599999999999999,3,9,5,4,2025-16,10,5,4,11,5,4,12,5,4,15,5,4,-42.49341000000001,-166.54852,-367.3912,-252.73700000000008,42.49341000000001,166.54852,367.3912,252.73700000000008
2025-04-26 22:00:00+00:00,recovery,final_eval,0.0,9.8,15.200000000000001,1,22,5,4,2025-16,23,5,4,0,6,4,1,6,4,4,6,4,384.11429999999996,141.08220000000006,-127.59625000000005,116.72913,384.11429999999996,141.08220000000006,127.59625000000005,116.72913
2025-04-26 23:00:00+00:00,recovery,final_eval,0.0,9.8,15.200000000000001,2,23,5,4,2025-16,0,6,4,1,6,4,2,6,4,5,6,4,64.3632,-186.6006,-184.84230000000002,110.08440999999999,64.3632,186.6006,184.84230000000002,110.08440999999999
2025-04-27 00:00:00+00:00,recovery,final_eval,0.0,9.8,14.700000000000001,3,0,6,4,2025-17,1,6,4,2,6,4,3,6,4,6,6,4,-68.42849999999999,-6.597049999999967,-14.270449999999983,69.48567,68.42849999999999,6.597049999999967,14.270449999999983,69.48567
2025-04-27 22:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,22,6,4,2025-17,23,6,4,0,0,4,1,0,4,4,0,4,181.7922000000001,68.654,-10.253850000000057,-44.886059999999986,181.7922000000001,68.654,10.253850000000057,44.886059999999986
2025-04-27 23:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,23,6,4,2025-17,0,0,4,1,0,4,2,0,4,5,0,4,14.53430000000003,-28.057429999999954,3.710270000000037,-42.368256,14.53430000000003,28.057429999999954,3.710270000000037,42.368256
2025-04-28 00:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,0,0,4,2025-17,1,0,4,2,0,4,3,0,4,6,0,4,-39.96180000000004,26.738159999999993,-14.200469999999996,-14.663032999999999,39.96180000000004,26.738159999999993,14.200469999999996,14.663032999999999
2025-04-28 01:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,1,0,4,2025-17,2,0,4,3,0,4,4,0,4,7,0,4,-4.066599999999994,-40.18628000000001,-30.61977999999999,-14.206145999999997,4.066599999999994,40.18628000000001,30.61977999999999,14.206145999999997
2025-04-28 02:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,2,0,4,2025-17,3,0,4,4,0,4,5,0,4,8,0,4,-136.00220000000002,-67.02797000000001,-28.925224,-9.706359999999997,136.00220000000002,67.02797000000001,28.925224,9.706359999999997
2025-04-28 03:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,3,0,4,2025-17,4,0,4,5,0,4,6,0,4,9,0,4,-14.121409999999997,-12.46038,-4.65531,17.865589999999997,14.121409999999997,12.46038,4.65531,17.865589999999997
2025-04-28 04:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,4,0,4,2025-17,5,0,4,6,0,4,7,0,4,10,0,4,3.651325,8.176063999999997,-6.932414999999999,71.87625000000003,3.651325,8.176063999999997,6.932414999999999,71.87625000000003
2025-04-28 05:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,5,0,4,2025-17,6,0,4,7,0,4,8,0,4,11,0,4,10.484104000000002,-4.24934,-2.2462000000000018,135.59580000000005,10.484104000000002,4.24934,2.2462000000000018,135.59580000000005
2025-04-28 06:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,6,0,4,2025-17,7,0,4,8,0,4,9,0,4,12,0,4,-7.05688,-11.841279999999998,33.551109999999994,55.34999999999991,7.05688,11.841279999999998,33.551109999999994,55.34999999999991
2025-04-28 07:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,7,0,4,2025-17,8,0,4,9,0,4,10,0,4,13,0,4,-9.015586999999996,44.666030000000006,171.45288,-258.1190999999999,9.015586999999996,44.666030000000006,171.45288,258.1190999999999
2025-04-28 08:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,8,0,4,2025-17,9,0,4,10,0,4,11,0,4,14,0,4,40.68591000000001,162.33596999999997,95.19824000000006,-180.60799999999995,40.68591000000001,162.33596999999997,95.19824000000006,180.60799999999995
2025-04-28 09:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,9,0,4,2025-17,10,0,4,11,0,4,12,0,4,15,0,4,-34.215149999999994,-39.73490000000004,103.03469999999993,-207.81729999999993,34.215149999999994,39.73490000000004,103.03469999999993,207.81729999999993
2025-04-28 10:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,10,0,4,2025-17,11,0,4,12,0,4,13,0,4,16,0,4,-83.2786000000001,105.42309999999998,-356.12390000000005,-36.96119999999996,83.2786000000001,105.42309999999998,356.12390000000005,36.96119999999996
2025-04-28 11:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,11,0,4,2025-17,12,0,4,13,0,4,14,0,4,17,0,4,89.52449999999999,-367.6908000000001,-391.7919999999999,7.653999999999996,89.52449999999999,367.6908000000001,391.7919999999999,7.653999999999996
2025-04-28 12:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,12,0,4,2025-17,13,0,4,14,0,4,15,0,4,18,0,4,-407.33410000000003,-336.65509999999995,-98.65419999999995,90.22739999999999,407.33410000000003,336.65509999999995,98.65419999999995,90.22739999999999
2025-04-28 13:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,13,0,4,2025-17,14,0,4,15,0,4,16,0,4,19,0,4,-202.8383,-42.98649999999998,79.00616000000002,473.8257000000001,202.8383,42.98649999999998,79.00616000000002,473.8257000000001
2025-04-28 14:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,14,0,4,2025-17,15,0,4,16,0,4,17,0,4,20,0,4,106.42615,251.51350000000002,144.83159999999998,452.2037,106.42615,251.51350000000002,144.83159999999998,452.2037
2025-04-28 15:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,15,0,4,2025-17,16,0,4,17,0,4,18,0,4,21,0,4,154.10709999999995,115.08600000000001,-2.7403999999999087,839.7783,154.10709999999995,115.08600000000001,2.7403999999999087,839.7783
2025-04-28 16:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,16,0,4,2025-17,17,0,4,18,0,4,19,0,4,22,0,4,-114.0331000000001,-204.7893999999999,261.99019999999996,823.6022,114.0331000000001,204.7893999999999,261.99019999999996,823.6022
2025-04-28 17:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,17,0,4,2025-17,18,0,4,19,0,4,20,0,4,23,0,4,-84.6074000000001,275.8125,424.0181,598.8894,84.6074000000001,275.8125,424.0181,598.8894
2025-04-28 18:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,18,0,4,2025-17,19,0,4,20,0,4,21,0,4,0,1,4,361.2578000000001,480.67599999999993,1011.3697999999999,558.1173,361.2578000000001,480.67599999999993,1011.3697999999999,558.1173
2025-04-28 19:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,19,0,4,2025-17,20,0,4,21,0,4,22,0,4,1,1,4,291.5781999999999,821.6416999999999,757.6178,72.89620000000002,291.5781999999999,821.6416999999999,757.6178,72.89620000000002
2025-04-28 20:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,20,0,4,2025-17,21,0,4,22,0,4,23,0,4,2,1,4,850.1719,570.1626000000001,519.8059000000001,-16.375850000000014,850.1719,570.1626000000001,519.8059000000001,16.375850000000014
2025-04-28 21:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,21,0,4,2025-17,22,0,4,23,0,4,0,1,4,3,1,4,546.0420999999999,404.51099999999997,324.5468000000001,-94.02120000000002,546.0420999999999,404.51099999999997,324.5468000000001,94.02120000000002
2025-04-28 22:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,22,0,4,2025-17,23,0,4,0,1,4,1,1,4,4,1,4,619.6709000000001,413.7693999999999,49.95150000000001,-32.66487000000001,619.6709000000001,413.7693999999999,49.95150000000001,32.66487000000001
2025-04-28 23:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,23,0,4,2025-17,0,1,4,1,1,4,2,1,4,5,1,4,328.32529999999997,-13.138100000000009,-78.19135000000006,-52.46826,328.32529999999997,13.138100000000009,78.19135000000006,52.46826
2025-04-29 00:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,0,1,4,2025-17,1,1,4,2,1,4,3,1,4,6,1,4,-61.152900000000045,-59.279660000000035,-50.080960000000005,-35.540627,61.152900000000045,59.279660000000035,50.080960000000005,35.540627
2025-04-29 01:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,1,1,4,2025-17,2,1,4,3,1,4,4,1,4,7,1,4,-65.21969999999999,-68.16323999999997,-29.727869999999996,-14.63411,65.21969999999999,68.16323999999997,29.727869999999996,14.63411
2025-04-29 02:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,2,1,4,2025-17,3,1,4,4,1,4,5,1,4,8,1,4,-45.06509999999997,-21.70626999999999,-24.592439999999996,8.68204,45.06509999999997,21.70626999999999,24.592439999999996,8.68204
2025-04-29 03:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,3,1,4,2025-17,4,1,4,5,1,4,6,1,4,9,1,4,-3.0580400000000054,-10.790053999999998,-22.747909999999997,49.441,3.0580400000000054,10.790053999999998,22.747909999999997,49.441
2025-04-29 04:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,4,1,4,2025-17,5,1,4,6,1,4,7,1,4,10,1,4,-0.5119929999999968,-15.781193000000002,-10.159869999999998,97.67061999999999,0.5119929999999968,15.781193000000002,10.159869999999998,97.67061999999999
2025-04-29 05:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,5,1,4,2025-17,6,1,4,7,1,4,8,1,4,11,1,4,-14.109769999999997,-7.656803,12.925392000000002,389.4846,14.109769999999997,7.656803,12.925392000000002,389.4846
2025-04-29 06:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,6,1,4,2025-17,7,1,4,8,1,4,9,1,4,12,1,4,-8.240448,3.230620000000002,61.33122,509.4064000000001,8.240448,3.230620000000002,61.33122,509.4064000000001
2025-04-29 07:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,7,1,4,2025-17,8,1,4,9,1,4,10,1,4,13,1,4,2.858704000000003,66.898285,177.15982000000002,-44.285499999999956,2.858704000000003,66.898285,177.15982000000002,44.285499999999956
2025-04-29 08:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,8,1,4,2025-17,9,1,4,10,1,4,11,1,4,14,1,4,51.14272,156.9552,310.9425,-63.19209999999998,51.14272,156.9552,310.9425,63.19209999999998
2025-04-29 09:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,9,1,4,2025-17,10,1,4,11,1,4,12,1,4,15,1,4,-5.077800000000025,220.30220000000008,577.9869000000001,-195.4613999999999,5.077800000000025,220.30220000000008,577.9869000000001,195.4613999999999
2025-04-29 10:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,10,1,4,2025-17,11,1,4,12,1,4,13,1,4,16,1,4,196.8816999999999,596.1786999999999,-154.39499999999998,-59.28649999999993,196.8816999999999,596.1786999999999,154.39499999999998,59.28649999999993
2025-04-29 11:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,11,1,4,2025-17,12,1,4,13,1,4,14,1,4,17,1,4,548.3412000000001,-77.08649999999989,-242.01697000000001,-16.21419999999989,548.3412000000001,77.08649999999989,242.01697000000001,16.21419999999989
2025-04-29 12:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,12,1,4,2025-17,13,1,4,14,1,4,15,1,4,18,1,4,-132.80089999999996,-107.31353999999999,41.69920000000002,181.7174,132.80089999999996,107.31353999999999,41.69920000000002,181.7174
2025-04-29 13:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,13,1,4,2025-17,14,1,4,15,1,4,16,1,4,19,1,4,-171.67255,-67.08574999999996,17.804399999999987,425.4664,171.67255,67.08574999999996,17.804399999999987,425.4664
2025-04-29 14:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,14,1,4,2025-17,15,1,4,16,1,4,17,1,4,20,1,4,33.08720000000005,148.76379999999995,-0.13439999999991414,460.73720000000003,33.08720000000005,148.76379999999995,0.13439999999991414,460.73720000000003
2025-04-29 15:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,15,1,4,2025-17,16,1,4,17,1,4,18,1,4,21,1,4,114.10315000000003,9.215099999999893,-15.067299999999932,1190.2698,114.10315000000003,9.215099999999893,15.067299999999932,1190.2698
2025-04-29 16:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,16,1,4,2025-17,17,1,4,18,1,4,19,1,4,22,1,4,-89.1525999999999,-44.68419999999992,289.7433000000001,928.8225,89.1525999999999,44.68419999999992,289.7433000000001,928.8225
2025-04-29 17:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,17,1,4,2025-17,18,1,4,19,1,4,20,1,4,23,1,4,-3.5730000000000928,238.42849999999999,487.6165000000001,641.5319999999999,3.5730000000000928,238.42849999999999,487.6165000000001,641.5319999999999
2025-04-29 18:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,18,1,4,2025-17,19,1,4,20,1,4,21,1,4,0,2,4,101.33439999999996,292.5947000000001,1190.3887,419.6099999999999,101.33439999999996,292.5947000000001,1190.3887,419.6099999999999
2025-04-29 19:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,19,1,4,2025-17,20,1,4,21,1,4,22,1,4,1,2,4,215.58259999999996,1048.0905,909.2587000000001,181.0851,215.58259999999996,1048.0905,909.2587000000001,181.0851
2025-04-29 20:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,20,1,4,2025-17,21,1,4,22,1,4,23,1,4,2,2,4,1070.5243,720.5331000000001,472.65869999999995,98.90030000000002,1070.5243,720.5331000000001,472.65869999999995,98.90030000000002
2025-04-29 21:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,21,1,4,2025-17,22,1,4,23,1,4,0,2,4,3,2,4,688.9242999999999,349.00350000000003,204.173,-17.40204,688.9242999999999,349.00350000000003,204.173,17.40204
2025-04-29 22:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,22,1,4,2025-17,23,1,4,0,2,4,1,2,4,4,2,4,557.1052,284.7523000000001,160.01513999999997,-3.9898699999999963,557.1052,284.7523000000001,160.01513999999997,3.9898699999999963
2025-04-29 23:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,23,1,4,2025-17,0,2,4,1,2,4,2,2,4,5,2,4,277.8778,150.86900000000003,73.0462,-21.87339,277.8778,150.86900000000003,73.0462,21.87339
2025-04-30 00:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,0,2,4,2025-17,1,2,4,2,2,4,3,2,4,6,2,4,111.2903,95.82839999999999,48.15917999999999,1.0268549999999976,111.2903,95.82839999999999,48.15917999999999,1.0268549999999976
2025-04-30 01:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,1,2,4,2025-17,2,2,4,3,2,4,4,2,4,7,2,4,70.84450000000004,24.833469999999977,8.084779999999995,-6.263312999999997,70.84450000000004,24.833469999999977,8.084779999999995,6.263312999999997
2025-04-30 02:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,2,2,4,2025-17,3,2,4,4,2,4,5,2,4,8,2,4,-90.15706999999998,-30.30283,2.9353559999999987,15.465136999999999,90.15706999999998,30.30283,2.9353559999999987,15.465136999999999
2025-04-30 03:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,3,2,4,2025-17,4,2,4,5,2,4,6,2,4,9,2,4,-41.915069999999986,-7.477180000000004,-3.3068799999999996,85.67600999999999,41.915069999999986,7.477180000000004,3.3068799999999996,85.67600999999999
2025-04-30 04:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,4,2,4,2025-17,5,2,4,6,2,4,7,2,4,10,2,4,4.015015000000005,11.792563999999999,-5.004100000000001,186.25894,4.015015000000005,11.792563999999999,5.004100000000001,186.25894
2025-04-30 05:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,5,2,4,2025-17,6,2,4,7,2,4,8,2,4,11,2,4,16.175728,-2.924347000000001,22.546639999999996,477.60767,16.175728,2.924347000000001,22.546639999999996,477.60767
2025-04-30 06:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,6,2,4,2025-17,7,2,4,8,2,4,9,2,4,12,2,4,-6.000354999999999,12.570610000000002,103.443855,629.4146000000001,6.000354999999999,12.570610000000002,103.443855,629.4146000000001
2025-04-30 07:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,7,2,4,2025-17,8,2,4,9,2,4,10,2,4,13,2,4,15.935944,117.7172,206.60070000000002,-1.6760999999999058,15.935944,117.7172,206.60070000000002,1.6760999999999058
2025-04-30 08:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,8,2,4,2025-17,9,2,4,10,2,4,11,2,4,14,2,4,92.42811,163.65723000000003,390.80817,-122.68395999999996,92.42811,163.65723000000003,390.80817,122.68395999999996
2025-04-30 09:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,9,2,4,2025-17,10,2,4,11,2,4,12,2,4,15,2,4,-70.93853999999999,232.43489999999997,701.5420999999999,-249.5628999999999,70.93853999999999,232.43489999999997,701.5420999999999,249.5628999999999
2025-04-30 10:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,10,2,4,2025-17,11,2,4,12,2,4,13,2,4,16,2,4,238.67270000000008,702.0056999999999,-22.937400000000025,-72.54250000000002,238.67270000000008,702.0056999999999,22.937400000000025,72.54250000000002
2025-04-30 11:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,11,2,4,2025-17,12,2,4,13,2,4,14,2,4,17,2,4,635.1742999999999,13.740500000000111,-292.6903,124.1105,635.1742999999999,13.740500000000111,292.6903,124.1105
2025-04-30 12:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,12,2,4,2025-17,13,2,4,14,2,4,15,2,4,18,2,4,-178.15859999999998,-393.6744000000001,-160.2645,17.85050000000001,178.15859999999998,393.6744000000001,160.2645,17.85050000000001
2025-04-30 13:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,13,2,4,2025-17,14,2,4,15,2,4,16,2,4,19,2,4,-235.21654999999998,-111.52620000000002,-33.955999999999904,321.0930000000001,235.21654999999998,111.52620000000002,33.955999999999904,321.0930000000001
2025-04-30 14:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,14,2,4,2025-17,15,2,4,16,2,4,17,2,4,20,2,4,91.42539999999997,188.47906,171.68810000000008,292.23620000000005,91.42539999999997,188.47906,171.68810000000008,292.23620000000005
2025-04-30 15:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,15,2,4,2025-17,16,2,4,17,2,4,18,2,4,21,2,4,116.125,166.37480000000005,-78.05240000000003,1052.1147,116.125,166.37480000000005,78.05240000000003,1052.1147
2025-04-30 16:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,16,2,4,2025-17,17,2,4,18,2,4,19,2,4,22,2,4,134.6416999999999,-31.560699999999997,306.33899999999994,860.5735999999999,134.6416999999999,31.560699999999997,306.33899999999994,860.5735999999999
2025-04-30 17:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,17,2,4,2025-17,18,2,4,19,2,4,20,2,4,23,2,4,-283.24980000000005,-19.28989999999999,232.74839999999995,668.0044,283.24980000000005,19.28989999999999,232.74839999999995,668.0044
2025-04-30 18:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,18,2,4,2025-17,19,2,4,20,2,4,21,2,4,0,3,5,279.09400000000005,418.1318000000001,1239.7883,548.3345999999999,279.09400000000005,418.1318000000001,1239.7883,548.3345999999999
2025-04-30 19:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,19,2,4,2025-17,20,2,4,21,2,4,22,2,4,1,3,5,72.67759999999998,922.3339999999998,884.5409999999999,137.60860000000002,72.67759999999998,922.3339999999998,884.5409999999999,137.60860000000002
2025-04-30 20:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,20,2,4,2025-17,21,2,4,22,2,4,23,2,4,2,3,5,992.1858,726.1882,493.4556,155.65329999999994,992.1858,726.1882,493.4556,155.65329999999994
2025-04-30 21:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,21,2,4,2025-17,22,2,4,23,2,4,0,3,5,3,3,5,738.635,409.2682,337.3900000000001,-14.892240000000015,738.635,409.2682,337.3900000000001,14.892240000000015
2025-04-30 22:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,22,2,4,2025-17,23,2,4,0,3,5,1,3,5,4,3,5,615.7255,427.3681999999999,160.81129999999996,4.3963799999999935,615.7255,427.3681999999999,160.81129999999996,4.3963799999999935
2025-04-30 23:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,23,2,4,2025-17,0,3,5,1,3,5,2,3,5,5,3,5,333.38159999999993,105.87180000000001,138.23119999999994,-37.39269999999999,333.38159999999993,105.87180000000001,138.23119999999994,37.39269999999999
2025-05-01 00:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,0,3,5,2025-17,1,3,5,2,3,5,3,3,5,6,3,5,94.08730000000003,183.52466000000004,75.78003000000001,-13.012150000000005,94.08730000000003,183.52466000000004,75.78003000000001,13.012150000000005
2025-05-01 01:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,1,3,5,2025-17,2,3,5,3,3,5,4,3,5,7,3,5,177.11443999999995,60.24975999999998,45.710620000000006,-8.793694000000002,177.11443999999995,60.24975999999998,45.710620000000006,8.793694000000002
2025-05-01 02:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,2,3,5,2025-17,3,3,5,4,3,5,5,3,5,8,3,5,-51.355380000000025,9.152569999999997,-1.3596299999999957,0.583041999999999,51.355380000000025,9.152569999999997,1.3596299999999957,0.583041999999999
2025-05-01 03:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,3,3,5,2025-17,4,3,5,5,3,5,6,3,5,9,3,5,2.8081999999999994,-8.459280000000007,-9.599567,84.74074999999999,2.8081999999999994,8.459280000000007,9.599567,84.74074999999999
2025-05-01 04:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,4,3,5,2025-17,5,3,5,6,3,5,7,3,5,10,3,5,-16.890349999999998,2.1170699999999982,-2.6739650000000026,234.32952999999998,16.890349999999998,2.1170699999999982,2.6739650000000026,234.32952999999998
